date,home_team,away_team,elo_home,elo_away,elo_diff,form_home_pts,form_away_pts,form_diff,weighted_form_home,weighted_form_away,gf_home_last_n,ga_home_last_n,gf_away_last_n,ga_away_last_n,attack_home,defense_home,attack_away,defense_away,neutral,tournament_weight,home_score,away_score,result
2015-03-30,Thailand,Cameroon,,,,10.0,6.0,3.344818822761269,10.237812001339703,6.892993178578434,9.0,3.0,4.0,4.0,1.2593,1.1111,0.8148,0.8889,0,1.0,2,3,A
2015-03-31,Argentina,Ecuador,2050.0,1847.0,203.0,9.0,5.0,3.76354743151399,9.66755838258267,5.904010951068679,11.0,4.0,6.0,8.0,1.2963,0.5185,1.1481,1.0741,1,1.0,2,1,H
2015-03-31,Austria,Bosnia and Herzegovina,1714.0,1710.0,4.0,12.0,5.0,5.055579679032369,11.37831923885377,6.322739559821401,10.0,3.0,5.0,6.0,1.1852,0.8148,1.2222,0.8519,0,1.0,1,1,D
2015-03-31,China,Tunisia,,1596.0,,10.0,5.0,4.570995828871205,8.278099139893257,3.7071033110220517,7.0,6.0,5.0,7.0,1.0,0.6667,0.8148,0.6296,0,1.0,1,1,D
2015-03-31,Estonia,Iceland,,,,7.0,7.0,-3.4145760721095533,5.263548809528618,8.67812488163817,2.0,6.0,8.0,7.0,0.5185,0.9259,1.1481,0.9259,0,1.0,1,1,D
2015-03-31,Ghana,Mali,1678.0,,,10.0,3.0,5.055579679032368,7.93521601079508,2.8796363317627116,9.0,3.0,6.0,10.0,1.1481,0.7407,0.8519,1.1111,1,1.0,1,1,D
2015-03-31,Iraq,DR Congo,1512.0,1469.0,43.0,7.0,5.0,3.119170184688371,7.093311145154058,3.9741409604656868,9.0,9.0,7.0,8.0,0.6667,0.7778,0.7778,0.8148,1,1.0,1,0,H
2015-03-31,Israel,Belgium,,1897.0,,12.0,11.0,-0.7714360267922284,10.349669851559234,11.121105878351463,13.0,7.0,15.0,2.0,1.4074,1.0741,1.4815,0.5556,0,3.5,0,1,A
2015-03-31,Italy,England,,1923.0,,11.0,15.0,-4.980598640837394,10.019401359162606,15.0,7.0,4.0,16.0,2.0,0.9259,0.7037,1.3704,0.4444,0,1.0,1,1,D
2015-03-31,Japan,Uzbekistan,1728.0,1649.0,79.0,13.0,7.0,6.504107440669165,12.585546159235847,6.081438718566682,10.0,1.0,6.0,6.0,1.4815,0.963,0.9259,0.5185,0,1.0,5,1,H
2015-03-31,South Korea,New Zealand,1633.0,1517.0,116.0,10.0,2.0,6.3386520790689875,8.278099139893257,1.939447060824269,7.0,3.0,4.0,10.0,0.8519,0.7407,1.1481,1.1111,0,1.0,1,0,H
2015-03-31,Liechtenstein,San Marino,,,,4.0,1.0,3.1466739812063462,4.353900901588424,1.2072269203820774,1.0,11.0,0.0,17.0,0.2593,1.6296,0.1111,3.3333,0,1.0,1,0,H
2015-03-31,Luxembourg,Turkey,,1684.0,,1.0,5.0,-5.333757332311646,0.5702536187570333,5.904010951068679,3.0,14.0,6.0,9.0,0.5556,1.7778,1.3333,1.037,0,1.0,1,2,A
2015-03-31,Mauritania,Niger,,,,3.0,3.0,-1.1418229524083812,1.7107608562710996,2.852583808679481,1.0,7.0,3.0,8.0,0.3333,0.7778,0.5926,1.2593,0,1.0,2,0,H
2015-03-31,Montserrat,Curaçao,,1067.0,,6.0,7.0,-2.7699516065638825,6.4422485739615585,9.212200180525441,10.0,14.0,9.0,9.0,0.8148,3.2963,1.2222,1.4074,0,4.0,2,2,D
2015-03-31,Netherlands,Spain,2029.0,1952.0,77.0,7.0,9.0,-2.785006715685082,6.882551666897587,9.66755838258267,12.0,7.0,9.0,3.0,1.2593,0.7407,1.2963,0.6296,0,1.0,2,0,H
2015-03-31,Panama,Costa Rica,1712.0,,,5.0,11.0,-4.2745665820188625,6.160773038136242,10.435339620155105,3.0,5.0,15.0,9.0,0.8519,1.0,1.1852,0.9259,0,1.0,2,1,H
2015-03-31,Peru,Venezuela,,,,9.0,5.0,3.0208857793909507,9.181658817527193,6.160773038136242,6.0,6.0,9.0,11.0,0.8148,1.0741,0.9259,1.2593,1,1.0,0,1,A
2015-03-31,Portugal,Cabo Verde,1910.0,1502.0,408.0,12.0,6.0,7.3950524816015495,13.289239143728901,5.8941866621273515,6.0,3.0,4.0,4.0,1.2963,0.8148,0.9259,0.7778,0,1.0,0,2,A
2015-03-31,Russia,Kazakhstan,,,,8.0,1.0,6.826273495710423,8.033500416092501,1.2072269203820774,8.0,4.0,5.0,14.0,1.2963,0.5185,0.9259,1.4815,0,1.0,0,0,D
2015-03-31,Singapore,Guam,,,,6.0,7.0,-0.5833195288933268,4.5313286690864265,5.114648197979753,10.0,11.0,8.0,6.0,0.8889,1.4074,1.037,1.4444,0,1.0,2,2,D
2015-03-31,Slovakia,Czechia,,1804.0,,15.0,13.0,3.100220098960511,15.0,11.899779901039489,12.0,3.0,11.0,6.0,1.037,0.4815,1.2593,0.8148,0,1.0,1,0,H
2015-03-31,Sweden,Iran,1783.0,1673.0,110.0,7.0,13.0,-4.54439457922272,8.041151580013127,12.585546159235847,5.0,3.0,9.0,3.0,0.963,0.8148,1.0741,0.5185,0,1.0,3,1,H
2015-03-31,Switzerland,United States,1791.0,1813.0,-22.0,10.0,3.0,7.253104541818514,10.874785302964746,3.621680761146232,13.0,3.0,8.0,12.0,1.3704,0.7778,1.037,0.963,0,1.0,1,1,D
2015-03-31,Tajikistan,Syria,,,,6.0,9.0,-3.135781196090756,6.8469905697673425,9.982771765858098,9.0,11.0,8.0,3.0,1.1111,1.5556,0.8889,0.8148,0,1.0,2,3,A
2015-03-31,Ukraine,Latvia,,,,10.0,3.0,4.874663071619349,7.93521601079508,3.0605529391757313,6.0,1.0,2.0,11.0,1.5556,0.2963,0.5926,1.4074,0,1.0,1,1,D
2015-04-15,United States,Mexico,1813.0,1892.0,-79.0,4.0,10.0,-4.838484751749587,4.370677862295582,9.20916261404517,8.0,11.0,7.0,5.0,1.0,1.0,1.3333,0.8148,0,1.0,2,0,H
2015-05-05,Abkhazia,Luhansk PR,,,,6.0,,,4.914330231404129,,6.0,6.0,,,0.9259,0.9259,1.0,1.0,0,1.0,1,0,H
2015-05-10,Barbados,Saint Kitts and Nevis,,,,9.0,10.0,-2.8511091758135745,8.557751426038443,11.408860601852018,11.0,6.0,16.0,8.0,1.0741,1.037,1.2963,0.8519,0,1.0,1,3,A
2015-05-10,Zambia,Malawi,,,,5.0,5.0,1.0118724265873755,6.589777209265035,5.57790478267766,4.0,4.0,3.0,6.0,1.1111,0.7037,0.5926,1.0,0,1.0,2,0,H
2015-05-12,Kazakhstan,Burkina Faso,,,,2.0,7.0,-2.6243488775610553,2.490299320418698,5.114648197979753,4.0,11.0,8.0,5.0,0.9259,1.3333,0.9259,0.8148,0,1.0,0,0,D
2015-05-13,Dominican Republic,Cayman Islands,,,,3.0,2.0,0.8643437912838987,3.621680761146232,2.757336969862333,4.0,17.0,2.0,11.0,1.1852,1.2222,0.6667,1.5926,0,1.0,6,0,H
2015-05-14,Grenada,Dominica,,,,2.0,4.0,-3.6613479209310116,1.5104428896954756,5.171790810626487,4.0,9.0,4.0,10.0,0.7778,1.8148,0.5185,1.5556,1,1.5,1,2,A
2015-05-14,Lesotho,South Africa,,1627.0,,1.0,5.0,-5.333757332311646,0.5702536187570333,5.904010951068679,2.0,11.0,7.0,8.0,0.6296,1.0,1.037,0.6667,0,1.0,0,0,D
2015-05-14,Saint Lucia,Saint Vincent and the Grenadines,,,,6.0,9.0,-6.561250053315899,3.9074212775976758,10.468671330913574,7.0,8.0,9.0,4.0,0.7407,1.5185,0.8889,1.2222,0,1.5,1,2,A
2015-05-14,Abkhazia,Donetsk PR,,,,8.0,,,8.033500416092501,,6.0,5.0,,,0.9053,0.823,1.0,1.0,0,1.0,1,0,H
2015-05-16,Lesotho,South Africa,,1627.0,,1.0,6.0,-4.598048351954438,1.5501100494802555,6.148158401434694,2.0,11.0,6.0,5.0,0.5185,0.8889,0.9259,0.6667,0,1.0,1,1,D
2015-05-16,Saint Lucia,Grenada,,,,3.0,1.0,0.9785407158289077,1.7107608562710996,0.732220140442192,6.0,10.0,4.0,10.0,0.7407,1.4444,0.7407,1.8148,0,1.5,0,2,A
2015-05-16,Guernsey,Jersey,,,,15.0,6.0,8.153009430232657,15.0,6.8469905697673425,19.0,2.0,16.0,10.0,2.3333,0.5556,1.6296,0.6667,0,1.5,2,3,A
2015-05-17,Namibia,Seychelles,,,,5.0,6.0,-1.2289673538701589,5.132123650841708,6.3610910047118665,2.0,5.0,6.0,6.0,0.5185,0.7037,0.8148,1.4815,1,1.5,0,0,D
2015-05-17,Vietnam,North Korea,,,,10.0,6.0,5.301741336447494,9.20916261404517,3.9074212775976758,12.0,8.0,9.0,9.0,1.2963,1.2593,1.3704,0.9259,0,1.0,1,1,D
2015-05-17,Zimbabwe,Mauritius,,,,4.0,2.0,1.5965639317260907,4.353900901588424,2.757336969862333,5.0,6.0,3.0,9.0,0.8519,0.963,0.5556,1.5185,1,1.5,2,0,H
2015-05-18,Lesotho,Madagascar,,,,2.0,6.0,-2.5751046475549986,2.757336969862333,5.332441617417332,3.0,8.0,5.0,10.0,0.4815,0.9259,0.5926,1.2222,1,1.5,1,2,A
2015-05-18,Tanzania,Eswatini,,,,5.0,1.0,4.637715511739217,5.57790478267766,0.9401892709384423,7.0,7.0,3.0,12.0,0.8148,0.963,0.3333,1.6296,1,1.5,0,1,A
2015-05-19,Namibia,Mauritius,,,,5.0,2.0,2.9554818114172545,5.102898002737774,2.1474161913205196,2.0,5.0,3.0,8.0,0.5185,0.6667,0.5556,1.4815,1,1.5,2,0,H
2015-05-19,Seychelles,Zimbabwe,,,,4.0,7.0,-2.869360769386639,5.171790810626487,8.041151580013127,4.0,5.0,7.0,5.0,0.8148,1.4074,0.9259,0.8889,1,1.5,0,1,A
2015-05-20,Lesotho,Eswatini,,,,2.0,4.0,-3.235134097562439,2.1474161913205196,5.382550288882959,4.0,9.0,4.0,11.0,0.4815,0.963,0.3704,1.5926,1,1.5,0,2,A
2015-05-20,Madagascar,Tanzania,,,,6.0,5.0,3.1268213486089973,7.470897961256093,4.344076612647096,5.0,10.0,6.0,6.0,0.5926,1.2593,0.7407,0.8519,1,1.5,2,0,H
2015-05-20,Thailand,North Korea,,,,9.0,4.0,4.268231132992552,7.529102038743908,3.2608709057513554,11.0,6.0,8.0,9.0,1.3333,1.1852,1.3333,0.9259,0,1.0,0,1,A
2015-05-21,Namibia,Zimbabwe,,,,8.0,9.0,-1.844200222007121,8.624471108906453,10.468671330913574,4.0,4.0,6.0,3.0,0.5556,0.6667,0.8889,0.8519,1,1.5,4,1,H
2015-05-21,Seychelles,Mauritius,,,,4.0,2.0,2.3553853218167697,4.027794733197404,1.6724094113806343,4.0,5.0,3.0,9.0,0.8148,1.4444,0.5556,1.5185,1,1.5,0,1,A
2015-05-22,Lesotho,Tanzania,,,,2.0,5.0,-1.7107608562710996,1.6724094113806343,3.383170267651734,2.0,7.0,6.0,6.0,0.4444,0.963,0.7407,0.8519,1,1.5,1,0,H
2015-05-22,Madagascar,Eswatini,,,,9.0,7.0,1.6264068025695426,10.468671330913574,8.842264528344032,7.0,6.0,6.0,9.0,0.5926,1.1852,0.4074,1.4815,1,1.5,1,1,D
2015-05-24,Lebanon,Syria,,,,7.0,9.0,-5.977930524422571,5.114648197979753,11.092578722402324,11.0,12.0,7.0,5.0,0.8889,1.1481,0.9259,0.8148,0,1.0,2,2,D
2015-05-24,South Africa,Botswana,1627.0,,,6.0,4.0,1.7022522822240864,5.8941866621273515,4.191934379903265,6.0,5.0,3.0,7.0,0.9259,0.7037,0.6296,0.7407,0,1.5,0,0,D
2015-05-24,Thailand,Vietnam,,,,6.0,10.0,-3.7467704708068306,4.5313286690864265,8.278099139893257,8.0,7.0,11.0,7.0,1.2593,1.037,1.2963,1.2963,0,4.0,1,0,H
2015-05-24,Zambia,Namibia,,,,8.0,10.0,-1.1405072375140666,9.782453799282475,10.922961036796542,6.0,3.0,7.0,4.0,1.1481,0.7037,0.7037,0.7037,1,1.5,0,0,D
2015-05-25,Ghana,Madagascar,1678.0,,,8.0,10.0,-3.30539888169654,6.397720598016374,9.703119479712914,8.0,3.0,7.0,4.0,1.1481,0.7778,0.6296,1.1852,1,1.5,1,2,A
2015-05-25,Mozambique,Malawi,,,,7.0,5.0,3.224241312446847,7.568317925093943,4.344076612647096,5.0,4.0,3.0,6.0,0.8148,0.7778,0.5556,1.037,1,1.5,2,2,D
2015-05-27,South Africa,Malawi,1627.0,,,7.0,6.0,1.2072269203820767,6.140507237514067,4.93328031713199,5.0,3.0,5.0,5.0,0.9259,0.5185,0.5556,1.0,0,1.5,0,0,D
2015-05-27,Zambia,Ghana,,1678.0,,8.0,5.0,5.0743708467886375,8.724578763884006,3.650207917095369,5.0,2.0,6.0,5.0,1.0,0.7037,1.1852,0.8148,1,1.5,3,0,H
2015-05-28,Botswana,Mozambique,,,,4.0,5.0,-1.7413022192693477,4.370677862295582,6.11198008156493,3.0,7.0,5.0,6.0,0.5926,0.7407,0.8519,0.6296,1,1.5,1,2,A
2015-05-28,Namibia,Madagascar,,,,8.0,10.0,-2.15020653908074,8.724578763884006,10.874785302964746,6.0,4.0,7.0,4.0,0.7037,0.7037,0.7037,1.2222,1,1.5,3,2,H
2015-05-29,Laos,Afghanistan,,,,0.0,5.0,-3.650207917095369,0.0,3.650207917095369,3.0,16.0,5.0,6.0,1.0,1.7778,0.8889,0.6667,0,1.0,0,2,A
2015-05-29,Zambia,Malawi,,,,11.0,4.0,7.3852281926602235,11.445038921721782,4.059810729061558,7.0,0.0,3.0,5.0,0.963,0.5926,0.5185,1.0,1,1.5,0,1,A
2015-05-29,Corsica,Burkina Faso,,,,8.0,5.0,5.209284845390564,9.410345022080362,4.201060176689798,5.0,3.0,3.0,4.0,0.8642,0.3704,0.8519,0.7778,0,1.0,1,0,H
2015-05-30,Bahrain,Oman,,,,6.0,6.0,1.0286493872945348,7.470897961256093,6.4422485739615585,5.0,12.0,8.0,9.0,0.5556,0.7037,1.037,1.1481,0,1.0,0,0,D
2015-05-30,Bangladesh,Singapore,,,,8.0,4.0,6.197649850160802,9.944420320967634,3.7467704708068315,6.0,5.0,8.0,11.0,0.7778,0.8889,0.963,1.4074,0,1.0,1,2,A
2015-05-30,Jordan,Lebanon,1537.0,,,3.0,5.0,-2.004399755363222,2.196660421326576,4.201060176689798,6.0,7.0,10.0,13.0,0.5926,0.8889,0.963,1.2222,0,1.0,0,0,D
2015-05-30,Madagascar,Botswana,,,,10.0,4.0,5.065403967973696,8.46929130968235,3.4038873417086535,9.0,6.0,4.0,6.0,0.7407,1.3333,0.5926,0.6667,1,1.5,2,1,H
2015-05-30,Mexico,Guatemala,1892.0,,,9.0,6.0,1.7107608562710999,6.727989090413002,5.0172282341419026,7.0,7.0,4.0,5.0,1.1852,0.8519,0.6667,1.1481,0,1.0,3,0,H
2015-05-30,Namibia,Mozambique,,,,11.0,8.0,2.03469389964142,11.445038921721782,9.410345022080362,9.0,3.0,7.0,6.0,0.7407,0.7037,0.9259,0.6296,1,1.5,2,0,H
2015-05-30,Alderney,Felvidék,,,,1.0,,,0.9401892709384423,,6.0,23.0,,,0.4074,3.1852,1.0,1.0,1,1.5,1,2,A
2015-05-30,Ellan Vannin,Panjab,,,,8.0,,,6.470775729910695,,10.0,9.0,,,2.4339,1.164,1.0,1.0,0,1.5,8,1,H
2015-05-31,Ellan Vannin,Felvidék,,,,8.0,3.0,-6.642566540537182,8.357433459462818,15.0,14.0,8.0,2.0,1.0,2.8704,1.1111,1.0,1.0,0,1.5,3,1,H
2015-05-31,El Salvador,Honduras,,,,6.0,4.0,1.0596982850785999,6.4422485739615585,5.382550288882959,5.0,6.0,6.0,12.0,0.6296,1.1852,0.7778,1.5556,1,1.0,0,2,A
2015-05-31,Northern Ireland,Qatar,,1614.0,,9.0,6.0,0.28574051645144394,8.557751426038443,8.272010909587,6.0,4.0,4.0,7.0,0.6296,0.8889,1.0741,0.6296,1,1.0,1,1,D
2015-05-31,Panjab,Alderney,,,,0.0,1.0,-0.732220140442192,0.0,0.732220140442192,1.0,8.0,5.0,16.0,1.0,1.0,0.4444,3.1111,1,1.0,9,1,H
2015-06-02,Bangladesh,Afghanistan,,,,8.0,5.0,1.5839492950245413,7.744722333160784,6.160773038136242,6.0,5.0,4.0,5.0,0.7037,0.963,0.9259,0.6667,0,1.0,1,1,D
2015-06-02,Cambodia,Laos,,,,7.0,0.0,6.882551666897587,6.882551666897587,0.0,7.0,8.0,2.0,16.0,0.6667,2.037,0.9259,1.7778,0,1.0,1,1,D
2015-06-03,Panama,Ecuador,1712.0,1847.0,-135.0,7.0,5.0,4.406182698074753,9.00423105002919,4.5980483519544375,3.0,4.0,6.0,7.0,0.9259,0.963,1.0741,1.0741,0,1.0,1,1,D
2015-06-03,Peru,Mexico,,1892.0,,6.0,9.0,-2.7394102435656347,5.818341182472809,8.557751426038443,4.0,7.0,9.0,7.0,0.7037,1.1111,1.2593,0.7778,0,1.0,1,1,D
2015-06-05,Cambodia,Myanmar,,,,5.0,4.0,3.1349237859643684,5.57790478267766,2.4429809967132914,7.0,9.0,5.0,9.0,0.6296,1.8519,0.9259,1.0741,1,1.0,1,0,H
2015-06-05,Curaçao,Trinidad & Tobago,1067.0,,,8.0,10.0,0.789362753088926,8.724578763884006,7.93521601079508,9.0,8.0,8.0,5.0,1.2963,1.4074,1.0741,0.9259,0,1.0,1,0,H
2015-06-05,Hungary,Lithuania,,,,8.0,4.0,4.219604125726015,7.137591902379192,2.917987776653177,4.0,3.0,1.0,10.0,0.963,1.037,0.5926,1.0,0,1.0,4,0,H
2015-06-05,Jordan,Kuwait,1537.0,,,4.0,1.0,2.690617286994322,3.2608709057513554,0.5702536187570333,6.0,6.0,3.0,10.0,0.5185,0.8519,0.7037,1.2593,1,1.0,2,2,D
2015-06-05,Netherlands,United States,2029.0,1813.0,216.0,7.0,7.0,0.6239073914887516,8.67812488163817,8.05421749014942,11.0,6.0,9.0,7.0,1.2593,0.6667,1.0,1.0,0,1.0,3,4,A
2015-06-05,Oman,Syria,,,,7.0,10.0,-3.621680761146232,6.567338283622158,10.18901904476839,8.0,8.0,9.0,6.0,0.9259,1.1111,0.963,0.8148,0,1.0,1,2,A
2015-06-05,Scotland,Qatar,1722.0,1614.0,108.0,10.0,7.0,3.0465663262287945,11.038924949670609,7.992358623441814,11.0,6.0,4.0,4.0,1.037,0.7778,1.1111,0.6667,0,1.0,1,0,H
2015-06-05,Thailand,Bahrain,,,,6.0,7.0,-0.5214606621857207,6.8469905697673425,7.368451231953063,7.0,7.0,5.0,10.0,1.1111,1.0,0.5556,0.7037,0,1.0,1,1,D
2015-06-06,Argentina,Bolivia,2050.0,,,12.0,4.0,6.958848419986873,12.179432187184673,5.2205837671978,13.0,3.0,5.0,8.0,1.2593,0.5185,0.8519,1.4815,0,1.0,5,0,H
2015-06-06,Andorra,Equatorial Guinea,,,,0.0,5.0,-4.201060176689798,0.0,4.201060176689798,2.0,20.0,3.0,7.0,0.1111,2.1481,0.7037,1.0741,0,1.0,0,1,A
2015-06-06,Burkina Faso,Cameroon,,,,2.0,8.0,-7.635037607961955,1.939447060824269,9.574484668786225,1.0,5.0,6.0,5.0,0.8519,0.7407,0.8889,0.7778,1,1.0,2,3,A
2015-06-06,Colombia,Costa Rica,2019.0,,,12.0,8.0,6.494530370447887,13.289239143728901,6.794708773281014,12.0,3.0,13.0,11.0,1.4444,0.5926,1.0741,1.0,1,1.0,1,0,H
2015-06-06,Ecuador,Panama,1847.0,1712.0,135.0,5.0,8.0,-3.875652500453575,4.686959741745274,8.562612242198849,5.0,6.0,4.0,4.0,0.9259,1.1111,0.963,0.9259,0,1.0,4,0,H
2015-06-06,Guinea,Chad,,,,3.0,5.0,-3.281136706373531,2.8796363317627116,6.160773038136242,5.0,11.0,4.0,6.0,1.1111,1.2222,0.6296,1.3704,1,1.0,2,1,H
2015-06-06,Malaysia,Hong Kong,,,,6.0,7.0,-1.7499767426211346,5.818341182472809,7.568317925093943,8.0,14.0,4.0,10.0,0.8148,1.3704,0.4444,1.2222,0,1.0,0,0,D
2015-06-06,Niger,Gabon,,,,2.0,7.0,-5.105071127758476,1.7774805391391109,6.882551666897587,2.0,9.0,6.0,6.0,0.5926,1.2963,0.7778,0.7037,0,1.0,2,1,H
2015-06-06,Paraguay,Honduras,1684.0,,,4.0,7.0,-4.650330148440767,4.191934379903265,8.842264528344032,4.0,7.0,8.0,6.0,0.963,1.2963,0.8519,1.4815,0,1.0,2,2,D
2015-06-06,Rwanda,Kenya,,,,9.0,2.0,6.642566540537182,8.153009430232657,1.5104428896954756,4.0,4.0,0.0,5.0,0.4815,0.6667,0.7407,0.5556,0,1.0,0,0,D
2015-06-06,Singapore,Brunei,,,,7.0,3.0,3.9466371639477114,7.568317925093943,3.621680761146232,9.0,10.0,4.0,10.0,1.0,1.2222,0.8519,1.8148,0,1.0,5,1,H
2015-06-06,Uruguay,Guatemala,1907.0,,,11.0,6.0,8.071692943011374,11.97911422060905,3.9074212775976758,10.0,5.0,4.0,5.0,1.2222,0.5926,0.6667,1.2222,0,1.0,5,1,H
2015-06-07,Brazil,Mexico,2041.0,1892.0,149.0,15.0,7.0,8.117448333102413,15.0,6.882551666897587,14.0,2.0,9.0,8.0,1.7407,0.6296,1.2963,0.7407,0,1.0,2,0,H
2015-06-07,Croatia,Gibraltar,1824.0,,,10.0,0.0,9.76497834642052,9.76497834642052,0.0,14.0,4.0,1.0,27.0,1.4074,0.7778,1.4074,1.7037,0,1.0,4,0,H
2015-06-07,Ethiopia,Zambia,,,,4.0,10.0,-4.722520838875518,3.7467704708068315,8.46929130968235,4.0,10.0,7.0,1.0,0.7778,1.1481,0.9259,0.5556,0,1.0,0,1,A
2015-06-07,France,Belgium,1965.0,1897.0,68.0,10.0,11.0,-2.065235262639666,9.913878957969384,11.97911422060905,8.0,4.0,10.0,2.0,1.5926,0.4444,1.4444,0.5556,0,1.0,3,4,A
2015-06-07,Ireland,England,,1923.0,,8.0,13.0,-4.285008093699709,7.61477180733978,11.899779901039489,13.0,4.0,12.0,3.0,1.037,0.8889,1.2593,0.4815,0,1.0,0,0,D
2015-06-07,Kenya,South Sudan,,,,2.0,1.0,0.732220140442192,2.2823301899224475,1.5501100494802555,0.0,5.0,1.0,13.0,0.7037,0.5185,0.2963,1.7778,1,1.0,2,0,H
2015-06-07,Russia,Belarus,,,,6.0,7.0,-1.5180940536161014,6.474264569825713,7.992358623441814,4.0,4.0,6.0,9.0,1.2963,0.4815,1.0741,1.037,0,1.0,4,2,H
2015-06-07,Rwanda,Tanzania,,,,7.0,2.0,5.264864524422933,6.567338283622158,1.3024737591992253,3.0,4.0,2.0,6.0,0.4074,0.5926,0.7407,0.8889,0,1.0,2,0,H
2015-06-07,Serbia,Azerbaijan,,,,4.0,3.0,-0.4583957685375015,4.191934379903265,4.650330148440767,5.0,9.0,4.0,11.0,1.1481,0.8519,0.5926,0.8519,1,1.0,4,1,H
2015-06-07,Nicaragua,Suriname,,,,6.0,12.0,-3.907421277597674,8.272010909587,12.179432187184673,8.0,8.0,8.0,3.0,0.963,1.1481,1.4074,0.9259,0,4.0,1,0,H
2015-06-08,Denmark,Montenegro,,,,6.0,6.0,0.5611278219705014,5.818341182472809,5.257213360502307,6.0,8.0,3.0,2.0,1.1481,1.037,1.0741,0.8519,0,1.0,2,1,H
2015-06-08,Egypt,Malawi,1598.0,,,9.0,6.0,1.1897514675201233,8.557751426038443,7.36799995851832,7.0,3.0,4.0,5.0,1.2593,0.7778,0.5556,0.963,0,1.0,2,1,H
2015-06-08,Ghana,Togo,1678.0,,,2.0,7.0,-3.9470884373824555,1.5104428896954756,5.457531327077931,3.0,8.0,5.0,8.0,1.1852,0.8889,0.8148,1.1111,0,1.0,1,0,H
2015-06-08,Malta,Lithuania,,,,1.0,1.0,0.0,0.9401892709384423,0.9401892709384423,1.0,9.0,0.0,14.0,0.3333,1.5556,0.5556,1.1111,0,1.0,2,0,H
2015-06-08,Norway,Sweden,1625.0,1783.0,-158.0,9.0,9.0,-2.939569292169667,7.529102038743908,10.468671330913574,7.0,7.0,7.0,3.0,0.6667,1.2593,1.0,0.8148,0,1.0,0,0,D
2015-06-08,Turkey,Bulgaria,1684.0,,,8.0,5.0,4.780280674261773,9.248378500395205,4.468097826133432,7.0,8.0,6.0,7.0,1.2963,0.963,0.9259,0.7407,0,1.0,4,0,H
2015-06-09,DR Congo,Cameroon,1469.0,,,4.0,10.0,-9.011882213949816,2.650950127209542,11.662832341159358,6.0,8.0,8.0,6.0,0.7778,0.8519,0.9259,0.8519,1,1.0,1,1,D
2015-06-09,Finland,Estonia,,,,4.0,5.0,-0.2892293563664605,4.027794733197404,4.317024089563865,3.0,5.0,2.0,7.0,0.7037,0.7407,0.5185,0.7778,0,1.0,0,2,A
2015-06-09,Georgia,Ukraine,,,,6.0,8.0,-0.5793794155435652,5.818341182472809,6.397720598016374,5.0,7.0,5.0,2.0,0.5556,1.0,1.4815,0.2963,1,1.0,1,2,A
2015-06-09,Luxembourg,Moldova,,,,0.0,2.0,-1.939447060824269,0.0,1.939447060824269,3.0,15.0,3.0,7.0,0.5926,1.7407,0.9259,0.963,0,1.0,0,0,D
2015-06-09,Uganda,Gambia,,,,9.0,6.0,1.3955474729956698,9.66755838258267,8.272010909587,5.0,3.0,3.0,8.0,0.8148,0.4815,0.6296,1.1852,0,1.0,1,1,D
2015-06-10,Brazil,Honduras,2041.0,,,15.0,7.0,7.007641376558186,15.0,7.992358623441814,12.0,2.0,10.0,8.0,1.7407,0.6296,0.8889,1.5556,0,1.0,1,0,H
2015-06-10,Curaçao,Cuba,1067.0,,,11.0,7.0,5.056444120491941,11.445038921721782,6.388594801229841,9.0,4.0,8.0,8.0,1.2593,1.2963,0.963,1.1852,0,4.0,0,0,D
2015-06-10,Germany,United States,2133.0,1813.0,320.0,11.0,10.0,0.5220778849252401,11.445038921721782,10.922961036796542,10.0,3.0,11.0,7.0,1.5556,0.6296,1.037,1.037,0,1.0,1,2,A
2015-06-10,Switzerland,Liechtenstein,1791.0,,,11.0,7.0,1.978249779149479,10.019401359162606,8.041151580013127,14.0,3.0,2.0,7.0,1.3704,0.8148,0.2963,1.5556,0,1.0,3,0,H
2015-06-10,Antigua and Barbuda,Saint Lucia,,,,10.0,0.0,11.662832341159358,11.662832341159358,0.0,6.0,4.0,4.0,11.0,0.6296,1.0741,0.6667,1.3704,0,4.0,1,3,A
2015-06-10,Aruba,Barbados,,,,7.0,6.0,-0.21779341943757835,5.114648197979753,5.332441617417332,8.0,3.0,8.0,8.0,1.2222,1.1852,1.0741,1.1111,0,4.0,0,2,A
2015-06-10,Saint Vincent and the Grenadines,Guyana,,,,12.0,7.0,5.016159737967641,12.803339578673425,7.787179840705784,11.0,3.0,6.0,6.0,0.963,1.1481,0.7037,1.5556,0,4.0,2,2,D
2015-06-11,Afghanistan,Syria,,,,5.0,13.0,-6.681535208167167,5.904010951068679,12.585546159235847,5.0,6.0,10.0,5.0,0.963,0.5556,0.963,0.8519,1,4.0,0,6,A
2015-06-11,Bangladesh,Kyrgyzstan,,,,8.0,4.0,2.945657522475927,7.137591902379192,4.191934379903265,5.0,4.0,4.0,12.0,0.7407,1.0,0.6296,1.5556,0,4.0,1,3,A
2015-06-11,Cambodia,Singapore,,,,8.0,7.0,-0.21779341943757835,8.994406761087863,9.212200180525441,8.0,6.0,10.0,9.0,0.6667,1.8519,1.1852,1.2222,0,4.0,0,4,A
